ratio,flux_over_flux0,equilibrium_flux_rad,g1_over_Ic,g2_over_Ic,g3_over_Ic,g3_over_g1,status
0.07,0.25,1.365063677244325,0.3468497360420411,,-0.008541648291996114,-0.024626365265449687,STABLE
0.07,0.26,1.425669288368058,0.34265605481565514,,-0.007845226106549131,-0.022895337748430476,STABLE
0.07,0.27,1.4870263552093121,0.3383784374814614,,-0.007133977314743034,-0.021082836624700358,STABLE
0.07,0.28,1.5491692373215626,0.33402982490100835,,-0.0064100009425902375,-0.01918990600462063,STABLE
0.07,0.29000000000000004,1.6121316791889226,0.32962441102186846,,-0.005675614905240833,-0.01721843017525875,STABLE
0.07,0.30000000000000004,1.6759464168532072,0.3251777318942377,,-0.0049333727866904716,-0.015171311879052728,STABLE
0.07,0.31,1.7406447043701503,0.3207067505237327,,-0.00418608001326166,-0.013052671970345335,STABLE
0.07,0.32,1.806255751313088,0.3162299334095961,,-0.003436808685372538,-0.010868068839394212,STABLE
0.07,0.33,1.872806063620846,0.3117673134784695,,-0.0026889101245908056,-0.008624733922841146,STABLE
0.07,0.34,1.9403186822417793,0.3073405328511155,,-0.0019460239600976367,-0.006331816835367907,STABLE
0.07,0.35,2.0088123174729007,0.3029728575354416,,-0.0012120823315584829,-0.004000630094122191,STABLE
0.07,0.36,2.078300382047443,0.29868915481700364,,-0.0004913075406571729,-0.0016448790748970438,STABLE
0.07,0.37,2.148789933142429,0.2945158229726069,,0.00021179873087886353,0.0007191421117586713,STABLE
0.07,0.38,2.2202805427920094,0.29048066217616714,,0.000892476664535054,0.003072413350510044,STABLE
0.07,0.39,2.29276312761675,0.28661267538119983,,0.0015457420626547671,0.0053931392273523955,STABLE
0.07,0.4,2.366218782082736,0.2829417888750666,,0.0021664345194884103,0.007656820606464048,STABLE
0.07,0.41000000000000003,2.440617673749587,0.27949848446235626,,0.0027492815058315274,0.009836480906578259,STABLE
0.07,0.42000000000000004,2.515918072829447,0.27631333915297135,,0.0032889791676509266,0.011903077780222896,STABLE
0.07,0.43000000000000005,2.5920655997874325,0.2734164739877518,,0.0037802896039240614,0.013826122284399755,STABLE
0.07,0.44,2.668992781121709,0.2708369211744709,,0.004218153027341415,0.015574512548176975,STABLE
0.07,0.45,2.7466190020724732,0.26860192762954954,,0.0045978115951303515,0.017117567381986783,STABLE
0.07,0.46,2.8248509333371667,0.26673622250722306,,0.0049149399740328935,0.018426218710883183,STABLE
0.07,0.47000000000000003,2.9035834854083715,0.2652612851196705,,0.005165776096455073,0.01947429340894799,STABLE
0.07,0.48000000000000004,2.9827013091647374,0.26419465629610994,,0.005347244349389299,0.020239789950164986,STABLE
0.07,0.49,3.0620808173615504,0.2635493391611397,,0.005457062893935244,0.020706038995600286,STABLE
0.07,0.5,3.141592653589793,0.2633333333333333,,0.005493827160493829,0.020862634786685427,STABLE
0.075,0.2,1.0601952536810955,0.3692716010615622,,-0.012268382337327952,-0.03322319480311907,STABLE
0.075,0.21000000000000002,1.11707994143653,0.3654482482870932,,-0.011637659387587797,-0.03184489032889096,STABLE
0.075,0.22,1.1745671542126617,0.3614801997467723,,-0.010982326883047835,-0.030381544800354994,STABLE
0.075,0.23,1.2326933583121342,0.3573752879584409,,-0.010303594864067964,-0.02883130202686585,STABLE
0.075,0.24000000000000002,1.291495769040387,0.3531422094289968,,-0.009602819192157344,-0.027192499043612903,STABLE
0.075,0.25,1.3510122511644738,0.3487906129312634,,-0.008881517624138491,-0.025463751875365932,STABLE
0.075,0.26,1.4112811792361726,0.34433119496022624,,-0.008141387258687327,-0.023644059492279636,STABLE
0.075,0.27,1.4723412494751509,0.339775801973739,,-0.007384323298950252,-0.02173292876083324,STABLE
0.075,0.28,1.5342312336987503,0.3351375386001058,,-0.006612439000177633,-0.0197305232585949,STABLE
0.075,0.29000000000000004,1.596989664586347,0.3304308804273986,,-0.005828086570223472,-0.017637838699231394,STABLE
0.075,0.30000000000000004,1.66065444047627,0.3256717892459815,,-0.005033878657588917,-0.015456907303035707,STABLE
0.075,0.31,1.7252623370616866,0.3208778276650872,,-0.00423270989055201,-0.013191032616220077,STABLE
0.075,0.32,1.7908484129909492,0.31606826883892697,,-0.003427777716602048,-0.010845054864868114,STABLE
0.075,0.33,1.8574452967758834,0.3112641956008573,,-0.002622601530525344,-0.008425644733930076,STABLE
0.075,0.34,1.9250823439422988,0.30648858161937637,,-0.0018210387724104736,-0.0059416202808886195,STABLE
0.075,0.35,1.99378465648031,0.30176634529573715,,-0.0010272963301600723,-0.0034042773363388186,STABLE
0.075,0.36,2.063571961896644,0.2971243651111035,,-0.00024593521099951454,-0.0008277180866925947,STABLE
0.075,0.37,2.1344573570896115,0.29259144316674945,,0.0005181339173827316,0.0017708443957721765,STABLE
0.075,0.38,2.2064459333514166,0.28819820200410745,,0.0012596670260102579,0.004370835824965712,STABLE
0.075,0.39,2.279533313333708,0.2839768988135826,,0.001973117763987392,0.006948162939418006,STABLE
0.075,0.4,2.353704148700212,0.2799611413216172,,0.00265268611978788,0.009475193976082898,STABLE
0.075,0.41000000000000003,2.428930647659078,0.27618549154796024,,0.0032923872568508318,0.011920927628738606,STABLE
0.075,0.42000000000000004,2.5051712229997602,0.27268494781946423,,0.003886142330570025,0.014251400239161395,STABLE
0.075,0.43000000000000005,2.5823693709381597,0.2694943023687115,,0.00442789184802626,0.016430372772661413,STABLE
0.075,0.44,2.6604529052265233,0.26664738169695745,,0.004911730354340413,0.018420320961270695,STABLE
0.075,0.45,2.7393336750961015,0.264176189304171,,0.00533205897968628,0.02018372281669555,STABLE
0.075,0.46,2.818907885172863,0.26210998437069116,,0.005683749841614494,0.02168459875826861,STABLE
0.075,0.47000000000000003,2.8990571071954934,0.26047434375929207,,0.0059623137870324265,0.022890215216521605,STABLE
0.075,0.48000000000000004,2.9796500263482764,0.25929026592864113,,0.006164060907430868,0.023772820338451385,STABLE
0.075,0.49,3.0605449022915487,0.2585733814225437,,0.006286242141705766,0.02431125008739086,STABLE
0.075,0.5,3.141592653589793,0.2583333333333333,,0.006327160493827161,0.02449223416965353,STABLE
0.08,0.2,1.0484712805585947,0.3724429134513926,,-0.012809938547964079,-0.034394367795202795,STABLE
0.08,0.21000000000000002,1.1048686920438342,0.368420998740173,,-0.012147076253255748,-0.03297064036738691,STABLE
0.08,0.22,1.161889117726051,0.36424263383912164,,-0.011457611664966663,-0.03145598730220925,STABLE
0.08,0.23,1.219571663764904,0.3599154338386694,,-0.010742706138484872,-0.029847861826620765,STABLE
0.08,0.24000000000000002,1.2779564923118631,0.3554479013140214,,-0.010003670141608556,-0.028143843597407507,STABLE
0.08,0.25,1.337084750549244,0.3508495254911996,,-0.009241981221883943,-0.026341723589179435,STABLE
0.08,0.26,1.3969984595153742,0.3461308910556603,,-0.008459303790888441,-0.02443960943528766,STABLE
0.08,0.27,1.4577403532597542,0.3413037966271934,,-0.0076575107468064155,-0.022436054982332133,STABLE
0.08,0.28,1.5193536571946336,0.3363813825273982,,-0.006838706887089188,-0.02033021814616086,STABLE
0.08,0.29000000000000004,1.5818817927498723,0.3313782668998844,,-0.006005253962891861,-0.018122051331465744,STABLE
0.08,0.30000000000000004,1.6453679936150176,0.3263106884681916,,-0.005159797088910207,-0.01581252858474226,STABLE
0.08,0.31,1.7098548171947883,0.32119665317613644,,-0.004305292035800552,-0.013403913126827118,STABLE
0.08,0.32,1.7753835335692154,0.31605608060264817,,-0.0034450326887237193,-0.010900067741632477,STABLE
0.08,0.33,1.8419933736077072,0.31091094432836436,,-0.0025826776453038314,-0.008306808404197478,STABLE
0.08,0.34,1.9097206183826714,0.30578539832479334,,-0.0017222745436148844,-0.005632298183792123,STABLE
0.08,0.35,1.9785975142745058,0.3007058789419426,,-0.0008682802557446051,-0.002887473496692907,STABLE
0.08,0.36,2.0486510029112166,0.29570116924986845,,-2.557456584916541e-05,-8.648787528991749e-05,STABLE
0.08,0.37,2.1199012632231526,0.2908024094983061,,0.0008005355991138804,0.0027528506400444504,STABLE
0.08,0.38,2.1923600753177888,0.28604303458274055,,0.001604324851108312,0.005608683509628501,STABLE
0.08,0.39,2.2660290333750464,0.2814586170989711,,0.0023796748340565096,0.008454794735311761,STABLE
0.08,0.4,2.3408976576928193,0.27708659347977477,,0.003120120643246495,0.01126045329029692,STABLE
0.08,0.41000000000000003,2.4169414839670913,0.27296585166784587,,0.003818922133065946,0.013990475767323967,STABLE
0.08,0.42000000000000004,2.4941202392080273,0.2691361627335826,,0.0044691633794369905,0.016605584823846237,STABLE
0.08,0.43000000000000005,2.5723762450673857,0.26563744668992384,,0.0050638821602401055,0.019063133693462762,STABLE
0.08,0.44,2.6516332155271747,0.26250887507413256,,0.005596229097229655,0.021318247223638738,STABLE
0.08,0.45,2.73179563001432,0.2597878295743819,,0.006059653078634999,0.023325392450303416,STABLE
0.08,0.46,2.8127488574170725,0.25750875596777467,,0.006448105951962279,0.02504033669740229,STABLE
0.08,0.47000000000000003,2.894360174658066,0.2557019735307404,,0.006756255672094162,0.02642238375716692,STABLE
0.08,0.48000000000000004,2.9764807622572786,0.2543925183227248,,0.006979693758579308,0.027436710028259564,STABLE
0.08,0.49,3.0589486715300493,0.2535991101110635,,0.007115120827776264,0.02805656859229594,STABLE
0.08,0.5,3.141592653589793,0.2533333333333333,,0.007160493827160494,0.02826510721247564,STABLE
0.085,0.2,1.0369255352182345,0.37569367534260456,,-0.01336527396116611,-0.03557492403612592,STABLE
0.085,0.21000000000000002,1.0928306150836924,0.37148035796270634,,-0.012671528780343819,-0.0341108984869018,STABLE
0.085,0.22,1.149376959797122,0.36709890775521237,,-0.01194920410903035,-0.03255036682647467,STABLE
0.085,0.23,1.2066061901889409,0.36255665629307093,,-0.011199401266655166,-0.030890072137035002,STABLE
0.085,0.24000000000000002,1.264561300696416,0.35786183608344907,,-0.010423372164615129,-0.029126805693202012,STABLE
0.085,0.25,1.3232866224535138,0.3530236896107738,,-0.009622538974629087,-0.02725748797549087,STABLE
0.085,0.26,1.3828277474677482,0.34805259055945287,,-0.008798516069925164,-0.025279271893315327,STABLE
0.085,0.27,1.4432314034857014,0.34296017774580956,,-0.007953134353814237,-0.023189672941296497,STABLE
0.085,0.28,1.5045452670081432,0.337759501948429,,-0.0070884680316560325,-0.020986731656000426,STABLE
0.085,0.29000000000000004,1.5668176995162386,0.33246518530461505,,-0.006206863791044857,-0.01866921429790591,STABLE
0.085,0.30000000000000004,1.630097389374074,0.3270935921785043,,-0.00531097222031347,-0.016236858034856035,STABLE
0.085,0.31,1.6944328791958623,0.32166300933307573,,-0.004403781104185465,-0.013690666866905532,STABLE
0.085,0.32,1.7598719559473255,0.3161938317713103,,-0.003488649972320981,-0.011033263845716557,STABLE
0.085,0.33,1.8264608789989054,0.31070874866883275,,-0.0025693449262539324,-0.0082693034465935,STABLE
0.085,0.34,1.894243420331857,0.30523292131969587,,-0.0016500723173857156,-0.005405944778995374,STABLE
0.085,0.35,1.9632596918294738,0.29979414190906134,,-0.0007355092835885519,-0.0024533811064649125,STABLE
0.085,0.36,2.0335447380670124,0.294422958217147,,0.00016917152522819465,0.0005745867314580301,STABLE
0.085,0.37,2.105126880515046,0.2891527451566426,,0.0010582864727201023,0.00365995651241975,STABLE
0.085,0.38,2.1780258120269473,0.2840196996259017,,0.0019256389677202966,0.006779948610102271,STABLE
0.085,0.39,2.2522504603674625,0.27906273103077583,,0.002764536024012649,0.009906503866715788,STABLE
0.085,0.4,2.327796667529196,0.2743232167972942,,0.003567828943667098,0.013005931416674351,STABLE
0.085,0.41000000000000003,2.404644768026879,0.2698445914073665,,0.004327983890453455,0.01603880169649124,STABLE
0.085,0.42000000000000004,2.4827571929208867,0.26567174037962793,,0.005037187625525516,0.01896019357695966,STABLE
0.085,0.43000000000000005,2.562076273452637,0.2618501787294185,,0.005687492234561101,0.021720406158050556,STABLE
0.085,0.44,2.6425224620118364,0.2584250080848417,,0.006271000041675475,0.02426622751470201,STABLE
0.085,0.45,2.7239932187864464,0.25543966830837733,,0.006780085985283824,0.02654280766250692,STABLE
0.085,0.46,2.806362817686775,0.25293452721132104,,0.007207649695652693,0.028496108361002314,STABLE
0.085,0.47000000000000003,2.8894832931278227,0.25094538275501754,,0.0075473839054873764,0.030075803039800977,STABLE
0.085,0.48000000000000004,2.9731866724263103,0.24950198085215614,,0.007794040581785645,0.03123839159579278,STABLE
0.085,0.49,3.057288518116558,0.24862667184556983,,0.007943672506003824,0.031950202474406685,STABLE
0.085,0.5,3.141592653589793,0.2483333333333333,,0.007993827160493829,0.032189908028834216,STABLE
0.09,0.2,1.0255576707208587,0.3790209702652945,,-0.013933868950910082,-0.03676279162379093,STABLE
0.09,0.21000000000000002,1.0809662901993982,0.37462332239579715,,-0.013210481160958312,-0.03526337088805478,STABLE
0.09,0.22,1.1370322753130255,0.37004597313745125,,-0.01245655967425519,-0.03366219491227453,STABLE
0.09,0.23,1.1937996227588012,0.3652959116274551,,-0.011673135718124417,-0.03195528706061511,STABLE
0.09,0.24000000000000002,1.2513140265397449,0.36038103140570854,,-0.010861390797814214,-0.03013863064725711,STABLE
0.09,0.25,1.3096228799717897,0.35531024810001977,,-0.01002267783438747,-0.02820824304388228,STABLE
0.09,0.26,1.3687752414927001,0.3500936318255107,,-0.009158545028729393,-0.026160273127430324,STABLE
0.09,0.27,1.428821753216035,0.3447425554056352,,-0.00827076267216158,-0.023991127705223207,STABLE
0.09,0.28,1.4898144985607764,0.33926985927475695,,-0.007361353083123454,-0.021697633555953104,STABLE
0.09,0.29000000000000004,1.551806782277087,0.33369003348681153,,-0.006432623774675871,-0.019277242737698094,STABLE
0.09,0.30000000000000004,1.6148528127170396,0.32801941656499656,,-0.005487203837115269,-0.016728289729239208,STABLE
0.09,0.31,1.6790072624394812,0.32227640988446055,,-0.004528083335545379,-0.014050309599665531,STABLE
0.09,0.32,1.7443246792892182,0.3164817047778347,,-0.003558655254368243,-0.011244426457024946,STABLE
0.09,0.33,1.8108587163263248,0.31065851745904155,,-0.002582759144693017,-0.008313820479857077,STABLE
0.09,0.34,1.878661145930552,0.30483282403696194,,-0.0016047251210726653,-0.005264279285350476,STABLE
0.09,0.35,1.9477806219139555,0.2990335842087226,,-0.0006294161865439454,-0.0021048344392803012,STABLE
0.09,0.36,2.0182611547601073,0.2932929375995628,,0.00033773397653416,0.0011515244086622814,STABLE
0.09,0.37,2.090140270826558,0.2876463511715899,,0.0012906916257295145,0.004487078040352326,STABLE
0.09,0.38,2.16344683859053,0.28213268986265355,,0.002222807013156726,0.007878587249988018,STABLE
0.09,0.39,2.2381985661822763,0.27679417614212065,,0.0031268180960724716,0.011296545829298803,STABLE
0.09,0.4,2.3143992068825083,0.27167619841031876,,0.003994881197532985,0.014704568235673796,STABLE
0.09,0.41000000000000003,2.392035554577773,0.26682692458543017,,0.004818636596887994,0.01805903435110503,STABLE
0.09,0.42000000000000004,2.47107436918468,0.2622966778431019,,0.005589316957587266,0.021309141250087163,STABLE
0.09,0.43000000000000005,2.551459439382924,0.2581370387441341,,0.006297905221501695,0.02439752641520069,STABLE
0.09,0.44,2.6331090585578663,0.254399654329744,,0.006935345667972342,0.027261615925715795,STABLE
0.09,0.45,2.715914246051311,0.2511347617815777,,0.007492806953999052,0.029835801706001405,STABLE
0.09,0.46,2.7997380711671163,0.24838947159228136,,0.007961989174420937,0.03205445514007186,STABLE
0.09,0.47000000000000003,2.8844164117776603,0.2462058994360362,,0.008335458927620708,0.033855642560613144,STABLE
0.09,0.48000000000000004,2.9697603872350413,0.24461927992444377,,0.008606988342130804,0.03518524110114815,STABLE
0.09,0.49,3.0555605435453983,0.2436562289490256,,0.008771867879576522,0.03600099992277091,STABLE
0.09,0.5,3.141592653589793,0.24333333333333332,,0.00882716049382716,0.036276002029426685,STABLE
0.095,0.2,1.0143670790450692,0.3824219448015302,,-0.01451521536123459,-0.037956020982968734,STABLE
0.095,0.21000000000000002,1.0692759856791814,0.37784693541052317,,-0.013763406187862579,-0.03642587751283178,STABLE
0.095,0.22,1.1248563025008453,0.37308080818717293,,-0.012979138783410097,-0.03478908187874012,STABLE
0.095,0.23,1.1811542525091943,0.3681301580858126,,-0.012163365519205957,-0.03304093742944751,STABLE
0.095,0.24000000000000002,1.238218081524095,0.36300247820518233,,-0.0113171869887473,-0.031176610817379626,STABLE
0.095,0.25,1.2960981032781669,0.35770628470514876,,-0.010441874352895342,-0.029191196239401838,STABLE
0.095,0.26,1.3548467124307788,0.3522512588949594,,-0.009538894848345523,-0.02707980342858051,STABLE
0.095,0.27,1.4145183541144406,0.3466484082330771,,-0.00860994079531908,-0.024837675843386496,STABLE
0.095,0.28,1.4751694355900944,0.3409102478565396,,-0.007656962422791374,-0.02246034688289436,STABLE
0.095,0.29000000000000004,1.5368581619634527,0.3350510039560551,,-0.006682204780000194,-0.01994384347786233,STABLE
0.095,0.30000000000000004,1.5996442736070928,0.32908683975267566,,-0.005688248907099809,-0.01728494798325815,STABLE
0.095,0.31,1.6635886579766173,0.32303610390045384,,-0.004678057275096542,-0.01448153075960241,STABLE
0.095,0.32,1.7287528030211319,0.3169195996931693,,-0.0036550232492473834,-0.011532966887456792,STABLE
0.095,0.33,1.795198053598735,0.31076087131781616,,-0.0026230239488547985,-0.00844065064475966,STABLE
0.095,0.34,1.8629846267488437,0.3045865003634136,,-0.001586475331073041,-0.005208619978824267,STABLE
0.095,0.35,1.9321703372286902,0.2984264016361935,,-0.0005503875751284871,-0.001844299204463334,STABLE
0.095,0.36,2.0028089827451163,0.2923141018472614,,0.0004795821522006807,0.0016406398089246809,STABLE
0.095,0.37,2.0749483408583917,0.2862869777994722,,0.0014970837337509035,0.005229311319914543,STABLE
0.095,0.38,2.148627739381613,0.280386422368766,,0.0024950406504006227,0.0088985787161945,STABLE
0.095,0.39,2.2238751827456826,0.2746578972583313,,0.0034656364622892657,0.012618011340229692,STABLE
0.095,0.4,2.300704052193884,0.26915082215691366,,0.004400330373677391,0.016348939001613078,STABLE
0.095,0.41000000000000003,2.3791094514042177,0.2639182422885698,,0.005289912463723487,0.020043754527356485,STABLE
0.095,0.42000000000000004,2.4590643430702483,0.25901621307590633,,0.006124609811338725,0.023645661939871963,STABLE
0.095,0.43000000000000005,2.540515714048305,0.2545028453368734,,0.006894253946780629,0.027089103611612007,STABLE
0.095,0.44,2.6233811083135232,0.2504369711423829,,0.007588517082495627,0.030301105495247616,STABLE
0.095,0.45,2.707545960716671,0.24687642262325454,,0.00819721877384087,0.033203732809877214,STABLE
0.095,0.46,2.792862223719241,0.24387596473250672,,0.00871069582458264,0.03571772984737095,STABLE
0.095,0.47000000000000003,2.87914877155931,0.24148498489812137,,0.00912021698179715,0.03776722178252541,STABLE
0.095,0.48000000000000004,2.9661939625344043,0.23974510825203638,,0.009418411966028153,0.039285105897246826,STABLE
0.095,0.49,3.0537605279619364,0.23868796147009735,,0.009599674432594666,0.04021851111999759,STABLE
0.095,0.5,3.141592653589793,0.2383333333333333,,0.009660493827160494,0.04053354053354054,STABLE
0.1,0.2,1.0033529118107771,0.3858938125333169,,-0.015108817211504455,-0.039152784317317876,STABLE
0.1,0.21000000000000002,1.0577596788135215,0.3811482932305299,,-0.014329786317030857,-0.03759635441516663,STABLE
0.1,0.22,1.1128499415720128,0.3762004256510078,,-0.013516408259768756,-0.03592874260144407,STABLE
0.1,0.23,1.168671991738495,0.3710563658832774,,-0.012669549061727852,-0.03414454036267173,STABLE
0.1,0.24000000000000002,1.2252764671781546,0.3657231525904362,,-0.011790219250198712,-0.032238099137798557,STABLE
0.1,0.25,1.2827164435561662,0.36020883761945965,,-0.010879597125954285,-0.030203581893923342,STABLE
0.1,0.26,1.3410474993218375,0.3545226360924601,,-0.00993905560315885,-0.02803503808023905,STABLE
0.1,0.27,1.4003277427133944,0.34867509838846195,,-0.008970193078439196,-0.025726509062156844,STABLE
0.1,0.28,1.460617786055121,0.3426783064547295,,-0.007974868797214627,-0.023272172900936666,STABLE
0.1,0.29000000000000004,1.5219806484166305,0.33654609676445063,,-0.0069552431692418695,-0.020666539401613858,STABLE
0.1,0.30000000000000004,1.5844815625936166,0.33029431186832914,,-0.005913823425295863,-0.01790470865769372,STABLE
0.1,0.31,1.6481876562470088,0.32394108174799924,,-0.004853514880532368,-0.014982708751673622,STABLE
0.1,0.32,1.7131674698950732,0.31750713489959553,,-0.0037776778463868483,-0.011897930569596345,STABLE
0.1,0.33,1.7794902664439494,0.3110161370321133,,-0.0026901898707462246,-0.008649679390971457,STABLE
0.1,0.34,1.8472250784659263,0.30449505217604306,,-0.0015955124337926677,-0.005239863250290931,STABLE
0.1,0.35,1.9164394313100306,0.2979745165286549,,-0.0004987604224941956,-0.0016738358310121864,STABLE
0.1,0.36,1.9871976737985826,0.2914892091518362,,0.0005942284170827837,0.0020385949065210547,STABLE
0.1,0.37,2.0595588460326475,0.2850781953611714,,0.0016768283549848037,0.0058819944221282705,STABLE
0.1,0.38,2.1335740191733836,0.27878520812697216,,0.0027415711051584925,0.009833990560610552,STABLE
0.1,0.39,2.2092830596740196,0.2726588202364049,,0.0037801103349636455,0.01386388429204731,STABLE
0.1,0.4,2.286710806262114,0.2667524461721179,,0.004783216326121764,0.017931293207468724,STABLE
0.1,0.41000000000000003,2.3658627083717385,0.26112409951799076,,0.0057408142958769994,0.02198500370694997,STABLE
0.1,0.42000000000000004,2.4467200648224865,0.25583582250132814,,0.006642081625619117,0.025962281437677225,STABLE
0.1,0.43000000000000005,2.529235122343517,0.2509527039368388,,0.00747561938454162,0.029788957310550146,STABLE
0.1,0.44,2.6133264375181984,0.24654141658388679,,0.008229710935206507,0.03338064268972963,STABLE
0.1,0.45,2.698875052196209,0.2426682410595397,,0.008892673906390853,0.03664539647859811,STABLE
0.1,0.46,2.785722144858101,0.2393966048144417,,0.009453300698134976,0.039488031609564,STABLE
0.1,0.47000000000000003,2.8736688491407887,0.2367842491356314,,0.009901367317952445,0.04181598798947511,STABLE
0.1,0.48000000000000004,2.962478824914608,0.23488023315485257,,0.010228172828030261,0.043546332914643354,STABLE
0.1,0.49,3.051883896666543,0.23372206951063015,,0.010427056005761834,0.04461305698513674,STABLE
0.1,0.5,3.141592653589793,0.2333333333333333,,0.010493827160493829,0.044973544973544985,STABLE
0.105,0.2,0.9925141004474298,0.38943385727198154,,-0.0157141912714133,-0.040351374124203254,STABLE
0.105,0.21000000000000002,1.0464170761562144,0.3845245500441295,,-0.014909114583053646,-0.03877285489663175,STABLE
0.105,0.22,1.1010137738529857,0.3794018799464383,,-0.01406784260731767,-0.03707900079278385,STABLE
0.105,0.23,1.1563543905755167,0.3740715263862445,,-0.013191148756376253,-0.035263707141280354,STABLE
0.105,0.24000000000000002,1.212491787281133,0.3685400270117948,,-0.012279945673727671,-0.03332052090324143,STABLE
0.105,0.25,1.2694816295571005,0.362814912392863,,-0.011335309127388872,-0.031242677024021493,STABLE
0.105,0.26,1.3273825084422088,0.35690486228699897,,-0.010358505843762677,-0.029023156976306645,STABLE
0.105,0.27,1.3862560304125329,0.3508198865788173,,-0.009351025862496934,-0.026654777052942454,STABLE
0.105,0.28,1.4461668619434747,0.34457153419348957,,-0.008314620037081668,-0.024130316093994877,STABLE
0.105,0.29000000000000004,1.5071827094207877,0.3381731333787345,,-0.007251343329651716,-0.021442694921392905,STABLE
0.105,0.30000000000000004,1.5693742093340564,0.33164006663132845,,-0.006163604535107001,-0.018585222822183438,STABLE
0.105,0.31,1.6328146964518486,0.32499008308115307,,-0.005054222995068472,-0.015551929914754922,STABLE
0.105,0.32,1.6975798089007028,0.3182436501475274,,-0.00392649269167539,-0.012338007969224823,STABLE
0.105,0.33,1.7637468787225816,0.3114243444847979,,-0.002784253796514869,-0.008940385829890641,STABLE
0.105,0.34,1.8313940447812287,0.3045592792831748,,-0.001631971226182516,-0.005358468243107224,STABLE
0.105,0.35,1.9005990124711707,0.29767956043458765,,-0.0004748189398698493,-0.0015950673239931313,STABLE
0.105,0.36,1.9714373729062953,0.29082075737115204,,0.0006812324940767301,0.0023424479746035655,STABLE
0.105,0.37,2.0439803855644536,0.28402336495459163,,0.0018293292447245414,0.006440770269083342,STABLE
0.105,0.38,2.1182921267156036,0.2773332201353951,,0.0029616549650690895,0.010679048704021822,STABLE
0.105,0.39,2.1944259173207925,0.27080182101583256,,0.004069368365634915,0.015027108571020272,STABLE
0.105,0.4,2.2724199766055535,0.2644864769438195,,0.005142570531847257,0.019443604797002943,STABLE
0.105,0.41000000000000003,2.3522923111291787,0.2584501981022888,,0.006170318623720574,0.02387430409814776,STABLE
0.105,0.42000000000000004,2.434034953816778,0.2527612154810667,,0.007140705872531707,0.02825079733431883,STABLE
0.105,0.43000000000000005,2.5176078194925897,0.24749201343585786,,0.00804102946892512,0.032490056375128654,STABLE
0.105,0.44,2.6029326391313603,0.24271776622963512,,0.008858066376705774,0.036495335773340805,STABLE
0.105,0.45,2.6898876525438213,0.23851410740149742,,0.009578470397296906,0.04015892603439679,STABLE
0.105,0.46,2.778303931215935,0.23495423503783058,,0.010189290374151236,0.04336712795370823,STABLE
0.105,0.47000000000000003,2.8679642966738665,0.23210546809860394,,0.010678589042850956,0.04600748586549644,STABLE
0.105,0.48000000000000004,2.9586057109910566,0.2300255060581068,,0.011036117019225961,0.047977796933693626,STABLE
0.105,0.49,3.049925682387646,0.22875877591239385,,0.011253972306407919,0.049195805763175504,STABLE
0.105,0.5,3.141592653589793,0.22833333333333333,,0.01132716049382716,0.04960800216274669,STABLE
0.11,0.2,0.981849375698415,0.39303943562247895,,-0.01633086751550358,-0.04155020090958419,STABLE
0.11,0.21000000000000002,1.0352476335244516,0.3879729223485613,,-0.015500895375221086,-0.03995354954512734,STABLE
0.11,0.22,1.0893480811791942,0.382682273450678,,-0.014632925138896016,-0.03823779190749994,STABLE
0.11,0.23,1.1442026544436597,0.37717266043652936,,-0.013727632530166208,-0.036396149483046356,STABLE
0.11,0.24000000000000002,1.1998662618801788,0.37145008060946294,,-0.01278582579543133,-0.03442138382216198,STABLE
0.11,0.25,1.256396976499079,0.3655214941614978,,-0.011808469918419578,-0.03230581540904476,STABLE
0.11,0.26,1.3138562153740183,0.35939498469577785,,-0.010796715095436013,-0.030041362721227902,STABLE
0.11,0.27,1.3723088970763646,0.3530799469363626,,-0.009751930172418504,-0.027619609261400915,STABLE
0.11,0.28,1.4318235629908933,0.34658730579893715,,-0.008675741826419352,-0.025031908789678346,STABLE
0.11,0.29000000000000004,1.4924724436098986,0.3399297713387496,,-0.007570080343828817,-0.022269542070456134,STABLE
0.11,0.30000000000000004,1.5543314444727798,0.33312213427723886,,-0.006437232890414347,-0.019323942266343066,STABLE
0.11,0.31,1.6174800182079614,0.32618160670199614,,-0.0052799051598335705,-0.016187010706147396,STABLE
0.11,0.32,1.6820008788061926,0.31912821193606083,,-0.004101292191471313,-0.012851550060679156,STABLE
0.11,0.33,1.747979501596514,0.31198522618366104,,-0.002905158910903082,-0.009311847700098652,STABLE
0.11,0.34,1.815503337280602,0.304779671970216,,-0.0016959304920418459,-0.005564447527220836,STABLE
0.11,0.35,1.8846606512159498,0.2975428590311058,,-0.00047879186381906874,-0.001609152595287171,STABLE
0.11,0.36,1.9555388809491134,0.29031096143850105,,0.0007402055479958902,0.0025496989308572628,STABLE
0.11,0.37,2.0282223881293993,0.2831256095067148,,0.0019540336047292398,0.0069016490883100304,STABLE
0.11,0.38,2.1027894696058573,0.27603446045565555,,0.0031545801692508812,0.011428211405356974,STABLE
0.11,0.39,2.179308493730613,0.26909169219125484,,0.0043325547338181085,0.01610066330378858,STABLE
0.11,0.4,2.2578330521185186,0.2623583397798003,,0.005477421482218598,0.02087763433331621,STABLE
0.11,0.41000000000000003,2.338396078490423,0.25590236555724927,,0.006577379574779069,0.02570269157323444,STABLE
